index,datum_tenaamstelling,Alcohol,Benzine,CNG,Diesel,Elektriciteit,LNG,LPG,Waterstof,cum_Elektriciteit,cum_Benzine,cum_Diesel,cum_LPG,cum_CNG,cum_LNG,cum_Waterstof,cum_Alcohol
14376,2018-05-08,2,1852,12,488,122,0,31,0,86067,3120227,583308,56581,4265,75,16,1354
14377,2018-05-09,1,2490,16,613,124,2,24,0,86191,3122717,583921,56605,4281,77,16,1355
14378,2018-05-10,1,235,0,23,4,0,1,0,86195,3122952,583944,56606,4281,77,16,1356
14379,2018-05-11,0,3508,11,665,168,0,40,1,86363,3126460,584609,56646,4292,77,17,1356
14380,2018-05-12,1,1912,1,249,84,0,20,0,86447,3128372,584858,56666,4293,77,17,1357
14381,2018-05-13,0,105,1,15,2,0,1,0,86449,3128477,584873,56667,4294,77,17,1357
14382,2018-05-14,0,1610,6,528,74,0,28,0,86523,3130087,585401,56695,4300,77,17,1357
14383,2018-05-15,0,1693,15,536,97,0,25,0,86620,3131780,585937,56720,4315,77,17,1357
14384,2018-05-16,1,2046,3,581,97,0,31,0,86717,3133826,586518,56751,4318,77,17,1358
14385,2018-05-17,0,2267,2,551,139,0,21,0,86856,3136093,587069,56772,4320,77,17,1358
14386,2018-05-18,1,3402,4,863,177,0,27,0,87033,3139495,587932,56799,4324,77,17,1359
14387,2018-05-19,2,2720,1,356,107,0,42,0,87140,3142215,588288,56841,4325,77,17,1361
14388,2018-05-20,0,52,0,9,2,0,0,0,87142,3142267,588297,56841,4325,77,17,1361
14389,2018-05-21,0,233,0,41,19,0,5,0,87161,3142500,588338,56846,4325,77,17,1361
14390,2018-05-22,0,1828,16,484,88,0,23,0,87249,3144328,588822,56869,4341,77,17,1361
14391,2018-05-23,0,2085,24,557,101,0,19,0,87350,3146413,589379,56888,4365,77,17,1361
14392,2018-05-24,0,2372,6,620,130,0,28,0,87480,3148785,589999,56916,4371,77,17,1361
14393,2018-05-25,0,3733,13,892,196,0,45,0,87676,3152518,590891,56961,4384,77,17,1361
14394,2018-05-26,1,2797,2,338,95,0,38,0,87771,3155315,591229,56999,4386,77,17,1362
14395,2018-05-27,0,142,0,21,4,0,1,0,87775,3155457,591250,57000,4386,77,17,1362
14396,2018-05-28,0,1600,2,511,66,1,21,0,87841,3157057,591761,57021,4388,78,17,1362
14397,2018-05-29,1,1855,24,500,95,0,14,0,87936,3158912,592261,57035,4412,78,17,1363
14398,2018-05-30,0,2348,2,654,142,0,17,0,88078,3161260,592915,57052,4414,78,17,1363
14399,2018-05-31,1,2973,20,910,164,0,32,0,88242,3164233,593825,57084,4434,78,17,1364
14400,2018-06-01,3,3511,25,818,179,0,33,0,88421,3167744,594643,57117,4459,78,17,1367
14401,2018-06-02,3,2759,0,388,114,0,28,0,88535,3170503,595031,57145,4459,78,17,1370
14402,2018-06-03,0,159,0,24,0,0,5,0,88535,3170662,595055,57150,4459,78,17,1370
14403,2018-06-04,1,1614,4,483,88,0,30,0,88623,3172276,595538,57180,4463,78,17,1371
14404,2018-06-05,0,1773,4,496,91,0,23,0,88714,3174049,596034,57203,4467,78,17,1371
14405,2018-06-06,2,2114,4,538,118,0,17,0,88832,3176163,596572,57220,4471,78,17,1373
14406,2018-06-07,2,2507,4,626,133,0,18,0,88965,3178670,597198,57238,4475,78,17,1375
14407,2018-06-08,1,3465,3,835,219,0,44,0,89184,3182135,598033,57282,4478,78,17,1376
14408,2018-06-09,2,2731,2,359,127,0,42,0,89311,3184866,598392,57324,4480,78,17,1378
14409,2018-06-10,1,160,0,17,3,0,1,0,89314,3185026,598409,57325,4480,78,17,1379
14410,2018-06-11,1,1613,3,501,79,0,29,0,89393,3186639,598910,57354,4483,78,17,1380
14411,2018-06-12,0,1884,3,483,94,0,13,0,89487,3188523,599393,57367,4486,78,17,1380
14412,2018-06-13,3,2149,4,588,105,0,29,0,89592,3190672,599981,57396,4490,78,17,1383
14413,2018-06-14,1,2398,3,689,138,0,21,0,89730,3193070,600670,57417,4493,78,17,1384
14414,2018-06-15,1,3578,5,852,210,0,47,0,89940,3196648,601522,57464,4498,78,17,1385
14415,2018-06-16,0,2601,2,373,126,0,35,0,90066,3199249,601895,57499,4500,78,17,1385
14416,2018-06-17,0,126,0,14,1,0,2,0,90067,3199375,601909,57501,4500,78,17,1385
14417,2018-06-18,0,1652,6,436,94,0,27,0,90161,3201027,602345,57528,4506,78,17,1385
14418,2018-06-19,1,1808,2,491,92,0,17,0,90253,3202835,602836,57545,4508,78,17,1386
14419,2018-06-20,3,2120,4,575,118,1,26,0,90371,3204955,603411,57571,4512,79,17,1389
14420,2018-06-21,2,2366,12,728,157,0,26,0,90528,3207321,604139,57597,4524,79,17,1391
14421,2018-06-22,3,3578,0,984,218,0,42,0,90746,3210899,605123,57639,4524,79,17,1394
14422,2018-06-23,1,2807,3,376,148,0,46,0,90894,3213706,605499,57685,4527,79,17,1395
14423,2018-06-24,0,160,0,16,2,0,0,0,90896,3213866,605515,57685,4527,79,17,1395
14424,2018-06-25,1,1707,1,508,100,0,18,0,90996,3215573,606023,57703,4528,79,17,1396
14425,2018-06-26,2,2016,3,544,135,1,17,0,91131,3217589,606567,57720,4531,80,17,1398
14426,2018-06-27,4,2453,6,649,160,0,26,0,91291,3220042,607216,57746,4537,80,17,1402
14427,2018-06-28,1,2687,11,812,196,0,31,0,91487,3222729,608028,57777,4548,80,17,1403
14428,2018-06-29,3,4280,9,1198,310,1,49,0,91797,3227009,609226,57826,4557,81,17,1406
14429,2018-06-30,1,2945,4,457,165,1,27,0,91962,3229954,609683,57853,4561,82,17,1407
14430,2018-07-01,0,108,0,9,3,0,1,0,91965,3230062,609692,57854,4561,82,17,1407
14431,2018-07-02,1,1739,1,498,94,0,19,0,92059,3231801,610190,57873,4562,82,17,1408
14432,2018-07-03,0,1847,2,526,97,0,18,0,92156,3233648,610716,57891,4564,82,17,1408
14433,2018-07-04,1,2198,5,617,134,1,21,0,92290,3235846,611333,57912,4569,83,17,1409
14434,2018-07-05,0,2318,5,864,133,1,28,0,92423,3238164,612197,57940,4574,84,17,1409
14435,2018-07-06,2,3616,35,965,197,3,43,0,92620,3241780,613162,57983,4609,87,17,1411
14436,2018-07-07,3,2672,5,359,93,0,40,0,92713,3244452,613521,58023,4614,87,17,1414
14437,2018-07-08,0,125,0,14,2,0,4,0,92715,3244577,613535,58027,4614,87,17,1414
14438,2018-07-09,1,1790,16,504,87,0,22,0,92802,3246367,614039,58049,4630,87,17,1415
14439,2018-07-10,1,1804,0,558,89,0,22,0,92891,3248171,614597,58071,4630,87,17,1416
14440,2018-07-11,0,2183,1,597,111,0,22,0,93002,3250354,615194,58093,4631,87,17,1416
14441,2018-07-12,3,2519,6,694,168,1,36,0,93170,3252873,615888,58129,4637,88,17,1419
14442,2018-07-13,1,3297,22,891,190,0,38,0,93360,3256170,616779,58167,4659,88,17,1420
14443,2018-07-14,1,2586,0,401,107,0,31,0,93467,3258756,617180,58198,4659,88,17,1421
14444,2018-07-15,0,112,0,10,5,0,3,0,93472,3258868,617190,58201,4659,88,17,1421
14445,2018-07-16,1,1603,3,463,70,0,24,0,93542,3260471,617653,58225,4662,88,17,1422
14446,2018-07-17,0,1889,4,526,120,0,28,0,93662,3262360,618179,58253,4666,88,17,1422
14447,2018-07-18,1,2106,3,548,121,0,24,0,93783,3264466,618727,58277,4669,88,17,1423
14448,2018-07-19,4,2490,5,658,147,0,31,0,93930,3266956,619385,58308,4674,88,17,1427
14449,2018-07-20,5,3295,28,852,185,0,29,0,94115,3270251,620237,58337,4702,88,17,1432
14450,2018-07-21,1,2353,3,319,102,0,30,0,94217,3272604,620556,58367,4705,88,17,1433
14451,2018-07-22,0,102,0,7,2,0,1,0,94219,3272706,620563,58368,4705,88,17,1433
14452,2018-07-23,2,1563,17,459,65,1,26,0,94284,3274269,621022,58394,4722,89,17,1435
14453,2018-07-24,0,1815,3,486,111,0,24,0,94395,3276084,621508,58418,4725,89,17,1435
14454,2018-07-25,1,2140,4,518,112,0,24,0,94507,3278224,622026,58442,4729,89,17,1436
14455,2018-07-26,0,2377,6,674,148,0,32,0,94655,3280601,622700,58474,4735,89,17,1436
14456,2018-07-27,0,3101,44,715,206,0,23,0,94861,3283702,623415,58497,4779,89,17,1436
14457,2018-07-28,0,2123,2,302,86,0,15,0,94947,3285825,623717,58512,4781,89,17,1436
14458,2018-07-29,0,112,0,10,2,0,0,0,94949,3285937,623727,58512,4781,89,17,1436
14459,2018-07-30,1,1737,2,443,90,0,29,0,95039,3287674,624170,58541,4783,89,17,1437
14460,2018-07-31,0,2115,8,635,128,0,28,0,95167,3289789,624805,58569,4791,89,17,1437
14461,2018-08-01,0,1966,29,509,113,1,24,0,95280,3291755,625314,58593,4820,90,17,1437
14462,2018-08-02,2,2075,2,491,116,0,23,0,95396,3293830,625805,58616,4822,90,17,1439
14463,2018-08-03,3,2782,6,603,163,0,29,0,95559,3296612,626408,58645,4828,90,17,1442
14464,2018-08-04,3,1992,0,228,84,0,20,0,95643,3298604,626636,58665,4828,90,17,1445
14465,2018-08-05,0,104,0,9,3,0,2,0,95646,3298708,626645,58667,4828,90,17,1445
14466,2018-08-06,0,1519,0,373,81,0,19,0,95727,3300227,627018,58686,4828,90,17,1445
14467,2018-08-07,0,1618,1,413,91,0,21,0,95818,3301845,627431,58707,4829,90,17,1445
14468,2018-08-08,1,1894,8,466,105,1,21,0,95923,3303739,627897,58728,4837,91,17,1446
14469,2018-08-09,0,1973,12,477,117,0,17,0,96040,3305712,628374,58745,4849,91,17,1446
14470,2018-08-10,2,3039,3,622,189,0,38,0,96229,3308751,628996,58783,4852,91,17,1448
14471,2018-08-11,0,2043,0,267,79,0,23,0,96308,3310794,629263,58806,4852,91,17,1448
14472,2018-08-12,0,97,0,8,2,0,1,0,96310,3310891,629271,58807,4852,91,17,1448
14473,2018-08-13,3,1499,1,514,86,1,19,0,96396,3312390,629785,58826,4853,92,17,1451
14474,2018-08-14,0,1743,5,453,101,0,18,0,96497,3314133,630238,58844,4858,92,17,1451
14475,2018-08-15,1,1975,2,509,120,0,27,0,96617,3316108,630747,58871,4860,92,17,1452
14476,2018-08-16,1,2129,4,488,138,1,18,0,96755,3318237,631235,58889,4864,93,17,1453
14477,2018-08-17,0,3046,1,681,189,0,24,0,96944,3321283,631916,58913,4865,93,17,1453
14478,2018-08-18,3,2064,0,289,98,0,24,0,97042,3323347,632205,58937,4865,93,17,1456
14479,2018-08-19,0,93,0,4,0,0,2,0,97042,3323440,632209,58939,4865,93,17,1456
14480,2018-08-20,0,1621,8,442,91,1,23,0,97133,3325061,632651,58962,4873,94,17,1456
14481,2018-08-21,1,1825,5,491,97,0,21,0,97230,3326886,633142,58983,4878,94,17,1457
14482,2018-08-22,2,2065,37,539,137,0,23,0,97367,3328951,633681,59006,4915,94,17,1459
14483,2018-08-23,0,2298,4,573,132,6,26,0,97499,3331249,634254,59032,4919,100,17,1459
14484,2018-08-24,1,3269,1,797,231,0,36,0,97730,3334518,635051,59068,4920,100,17,1460
14485,2018-08-25,0,2292,1,322,110,0,25,0,97840,3336810,635373,59093,4921,100,17,1460
14486,2018-08-26,0,128,1,10,3,0,0,0,97843,3336938,635383,59093,4922,100,17,1460
14487,2018-08-27,2,1688,8,547,102,1,17,0,97945,3338626,635930,59110,4930,101,17,1462
14488,2018-08-28,2,1897,1,547,101,0,20,0,98046,3340523,636477,59130,4931,101,17,1464
14489,2018-08-29,1,2274,1,677,128,0,22,0,98174,3342797,637154,59152,4932,101,17,1465
14490,2018-08-30,0,2785,4,814,151,0,32,0,98325,3345582,637968,59184,4936,101,17,1465
14491,2018-08-31,3,4004,4,1041,257,0,56,0,98582,3349586,639009,59240,4940,101,17,1468
14492,2018-09-01,1,2385,2,374,120,0,34,0,98702,3351971,639383,59274,4942,101,17,1469
14493,2018-09-02,0,129,0,7,2,0,5,0,98704,3352100,639390,59279,4942,101,17,1469
14494,2018-09-03,0,1467,1,442,84,0,13,0,98788,3353567,639832,59292,4943,101,17,1469
14495,2018-09-04,2,1571,4,471,101,0,13,0,98889,3355138,640303,59305,4947,101,17,1471
14496,2018-09-05,0,1910,7,492,118,0,21,0,99007,3357048,640795,59326,4954,101,17,1471
14497,2018-09-06,1,2103,1,561,128,0,22,0,99135,3359151,641356,59348,4955,101,17,1472
14498,2018-09-07,1,3179,5,799,186,0,31,0,99321,3362330,642155,59379,4960,101,17,1473
14499,2018-09-08,0,2364,2,360,123,0,32,0,99444,3364694,642515,59411,4962,101,17,1473
14500,2018-09-09,0,160,0,19,7,0,2,0,99451,3364854,642534,59413,4962,101,17,1473
14501,2018-09-10,0,1556,7,467,99,0,21,0,99550,3366410,643001,59434,4969,101,17,1473
14502,2018-09-11,0,1630,2,477,89,0,23,0,99639,3368040,643478,59457,4971,101,17,1473
14503,2018-09-12,0,1891,1,483,130,0,27,0,99769,3369931,643961,59484,4972,101,17,1473
14504,2018-09-13,1,2099,4,576,168,0,21,0,99937,3372030,644537,59505,4976,101,17,1474
14505,2018-09-14,3,3146,3,850,195,0,45,0,100132,3375176,645387,59550,4979,101,17,1477
14506,2018-09-15,2,2362,3,325,135,0,27,0,100267,3377538,645712,59577,4982,101,17,1479
14507,2018-09-16,0,122,0,10,2,0,0,0,100269,3377660,645722,59577,4982,101,17,1479
14508,2018-09-17,1,1515,1,452,101,1,14,0,100370,3379175,646174,59591,4983,102,17,1480
14509,2018-09-18,1,1613,1,478,110,1,25,0,100480,3380788,646652,59616,4984,103,17,1481
14510,2018-09-19,1,1950,0,496,125,0,25,0,100605,3382738,647148,59641,4984,103,17,1482
14511,2018-09-20,2,2057,2,617,152,1,26,0,100757,3384795,647765,59667,4986,104,17,1484
14512,2018-09-21,2,3084,3,863,210,0,32,0,100967,3387879,648628,59699,4989,104,17,1486
14513,2018-09-22,0,2369,2,355,152,0,28,0,101119,3390248,648983,59727,4991,104,17,1486
14514,2018-09-23,0,133,1,19,2,0,2,0,101121,3390381,649002,59729,4992,104,17,1486
14515,2018-09-24,1,1589,3,476,127,1,24,0,101248,3391970,649478,59753,4995,105,17,1487
14516,2018-09-25,0,1609,2,528,138,0,18,0,101386,3393579,650006,59771,4997,105,17,1487
14517,2018-09-26,1,1992,24,621,165,0,26,1,101551,3395571,650627,59797,5021,105,18,1488
14518,2018-09-27,1,2345,27,711,211,1,28,0,101762,3397916,651338,59825,5048,106,18,1489
14519,2018-09-28,2,3732,16,1121,331,0,35,0,102093,3401648,652459,59860,5064,106,18,1491
14520,2018-09-29,0,2601,1,380,233,0,43,0,102326,3404249,652839,59903,5065,106,18,1491
14521,2018-09-30,0,145,0,13,4,0,2,0,102330,3404394,652852,59905,5065,106,18,1491
14522,2018-10-01,0,1544,5,533,86,1,24,0,102416,3405938,653385,59929,5070,107,18,1491
14523,2018-10-02,0,1559,2,461,102,0,18,0,102518,3407497,653846,59947,5072,107,18,1491
14524,2018-10-03,0,1817,2,549,122,0,23,0,102640,3409314,654395,59970,5074,107,18,1491
14525,2018-10-04,0,2083,5,618,170,0,34,0,102810,3411397,655013,60004,5079,107,18,1491
14526,2018-10-05,5,3169,8,863,216,0,41,0,103026,3414566,655876,60045,5087,107,18,1496
14527,2018-10-06,0,2425,1,369,100,0,34,0,103126,3416991,656245,60079,5088,107,18,1496
14528,2018-10-07,0,134,0,16,3,0,1,0,103129,3417125,656261,60080,5088,107,18,1496
14529,2018-10-08,0,1442,4,517,110,0,17,0,103239,3418567,656778,60097,5092,107,18,1496
14530,2018-10-09,0,1538,3,497,94,0,18,0,103333,3420105,657275,60115,5095,107,18,1496
14531,2018-10-10,1,2034,6,640,124,0,29,0,103457,3422139,657915,60144,5101,107,18,1497
14532,2018-10-11,3,2088,2,718,137,1,30,0,103594,3424227,658633,60174,5103,108,18,1500
14533,2018-10-12,4,3329,3,872,270,0,37,0,103864,3427556,659505,60211,5106,108,18,1504
14534,2018-10-13,0,2484,1,352,119,0,47,0,103983,3430040,659857,60258,5107,108,18,1504
14535,2018-10-14,0,128,0,27,6,0,3,0,103989,3430168,659884,60261,5107,108,18,1504
14536,2018-10-15,1,1613,6,522,108,0,30,2,104097,3431781,660406,60291,5113,108,20,1505
14537,2018-10-16,0,1604,2,528,102,0,18,0,104199,3433385,660934,60309,5115,108,20,1505
14538,2018-10-17,0,2030,5,558,150,1,24,0,104349,3435415,661492,60333,5120,109,20,1505
14539,2018-10-18,1,2089,16,653,164,5,15,0,104513,3437504,662145,60348,5136,114,20,1506
14540,2018-10-19,3,3227,3,826,260,0,35,2,104773,3440731,662971,60383,5139,114,22,1509
14541,2018-10-20,0,2288,2,364,127,0,27,0,104900,3443019,663335,60410,5141,114,22,1509
14542,2018-10-21,0,123,0,22,2,0,4,0,104902,3443142,663357,60414,5141,114,22,1509
14543,2018-10-22,0,1539,3,536,101,9,22,0,105003,3444681,663893,60436,5144,123,22,1509
14544,2018-10-23,1,1617,3,483,109,0,19,0,105112,3446298,664376,60455,5147,123,22,1510
14545,2018-10-24,2,1919,4,799,142,0,26,0,105254,3448217,665175,60481,5151,123,22,1512
14546,2018-10-25,0,2088,16,699,159,0,27,0,105413,3450305,665874,60508,5167,123,22,1512
14547,2018-10-26,2,3259,4,878,274,0,37,0,105687,3453564,666752,60545,5171,123,22,1514
14548,2018-10-27,0,2520,1,361,119,0,30,0,105806,3456084,667113,60575,5172,123,22,1514
14549,2018-10-28,0,124,1,17,4,0,5,0,105810,3456208,667130,60580,5173,123,22,1514
14550,2018-10-29,1,1565,9,506,144,0,19,0,105954,3457773,667636,60599,5182,123,22,1515
14551,2018-10-30,1,1695,3,656,149,0,17,0,106103,3459468,668292,60616,5185,123,22,1516
14552,2018-10-31,1,2552,6,914,239,1,27,0,106342,3462020,669206,60643,5191,124,22,1517
14553,2018-11-01,3,2024,2,663,185,0,25,0,106527,3464044,669869,60668,5193,124,22,1520
14554,2018-11-02,2,3162,4,915,336,0,40,0,106863,3467206,670784,60708,5197,124,22,1522
14555,2018-11-03,3,2609,2,409,129,0,34,0,106992,3469815,671193,60742,5199,124,22,1525
14556,2018-11-04,0,136,0,17,3,0,5,0,106995,3469951,671210,60747,5199,124,22,1525
14557,2018-11-05,0,1464,4,475,128,0,18,0,107123,3471415,671685,60765,5203,124,22,1525
14558,2018-11-06,0,1543,1,483,128,0,14,0,107251,3472958,672168,60779,5204,124,22,1525
14559,2018-11-07,0,1901,4,556,178,0,22,0,107429,3474859,672724,60801,5208,124,22,1525
14560,2018-11-08,0,2183,9,640,193,1,27,0,107622,3477042,673364,60828,5217,125,22,1525
14561,2018-11-09,0,3239,4,834,299,1,28,0,107921,3480281,674198,60856,5221,126,22,1525
14562,2018-11-10,2,2505,3,410,136,0,25,0,108057,3482786,674608,60881,5224,126,22,1527
14563,2018-11-11,0,122,0,18,4,0,3,0,108061,3482908,674626,60884,5224,126,22,1527
14564,2018-11-12,1,1478,18,511,127,0,17,0,108188,3484386,675137,60901,5242,126,22,1528
14565,2018-11-13,1,1627,2,536,165,0,25,0,108353,3486013,675673,60926,5244,126,22,1529
14566,2018-11-14,1,1973,4,653,173,0,22,0,108526,3487986,676326,60948,5248,126,22,1530
14567,2018-11-15,5,2189,0,726,197,2,28,0,108723,3490175,677052,60976,5248,128,22,1535
14568,2018-11-16,4,3337,1,900,343,0,43,0,109066,3493512,677952,61019,5249,128,22,1539
14569,2018-11-17,0,2524,1,396,148,0,28,0,109214,3496036,678348,61047,5250,128,22,1539
14570,2018-11-18,0,131,0,19,1,0,4,0,109215,3496167,678367,61051,5250,128,22,1539
14571,2018-11-19,1,1342,3,471,121,0,15,0,109336,3497509,678838,61066,5253,128,22,1540
14572,2018-11-20,0,1494,0,532,136,0,13,0,109472,3499003,679370,61079,5253,128,22,1540
14573,2018-11-21,2,1738,2,531,203,0,26,0,109675,3500741,679901,61105,5255,128,22,1542
14574,2018-11-22,2,1965,4,556,215,0,23,0,109890,3502706,680457,61128,5259,128,22,1544
14575,2018-11-23,2,3292,4,856,349,0,32,0,110239,3505998,681313,61160,5263,128,22,1546
14576,2018-11-24,1,2457,2,370,154,0,28,0,110393,3508455,681683,61188,5265,128,22,1547
14577,2018-11-25,0,125,0,13,4,0,1,0,110397,3508580,681696,61189,5265,128,22,1547
14578,2018-11-26,0,1488,18,516,126,1,23,0,110523,3510068,682212,61212,5283,129,22,1547
14579,2018-11-27,0,1618,4,520,148,1,27,0,110671,3511686,682732,61239,5287,130,22,1547
14580,2018-11-28,0,1921,6,665,186,0,29,0,110857,3513607,683397,61268,5293,130,22,1547
14581,2018-11-29,0,2264,3,722,230,0,23,1,111087,3515871,684119,61291,5296,130,23,1547
14582,2018-11-30,3,4036,5,1293,550,2,40,0,111637,3519907,685412,61331,5301,132,23,1550
14583,2018-12-01,2,2538,2,419,159,0,24,0,111796,3522445,685831,61355,5303,132,23,1552
14584,2018-12-02,0,135,0,14,4,0,4,0,111800,3522580,685845,61359,5303,132,23,1552
14585,2018-12-03,1,1476,22,480,159,1,12,0,111959,3524056,686325,61371,5325,133,23,1553
14586,2018-12-04,0,1466,16,501,169,1,11,0,112128,3525522,686826,61382,5341,134,23,1553
14587,2018-12-05,1,1706,2,483,194,0,20,0,112322,3527228,687309,61402,5343,134,23,1554
14588,2018-12-06,0,1882,7,597,213,1,15,0,112535,3529110,687906,61417,5350,135,23,1554
14589,2018-12-07,2,2911,5,858,366,0,37,0,112901,3532021,688764,61454,5355,135,23,1556
14590,2018-12-08,1,2473,1,343,166,0,46,0,113067,3534494,689107,61500,5356,135,23,1557
14591,2018-12-09,0,127,0,16,1,0,4,0,113068,3534621,689123,61504,5356,135,23,1557
14592,2018-12-10,0,1343,2,459,161,1,24,0,113229,3535964,689582,61528,5358,136,23,1557
14593,2018-12-11,1,1454,3,499,184,0,30,0,113413,3537418,690081,61558,5361,136,23,1558
14594,2018-12-12,1,1727,1,504,221,0,18,0,113634,3539145,690585,61576,5362,136,23,1559
14595,2018-12-13,1,1804,1,544,230,0,32,0,113864,3540949,691129,61608,5363,136,23,1560
14596,2018-12-14,3,2894,5,793,393,0,31,0,114257,3543843,691922,61639,5368,136,23,1563
14597,2018-12-15,1,2343,0,385,197,0,25,0,114454,3546186,692307,61664,5368,136,23,1564
14598,2018-12-16,0,93,0,15,8,0,5,0,114462,3546279,692322,61669,5368,136,23,1564
14599,2018-12-17,0,1348,1,463,221,0,21,0,114683,3547627,692785,61690,5369,136,23,1564
14600,2018-12-18,2,1485,2,480,202,0,19,0,114885,3549112,693265,61709,5371,136,23,1566
14601,2018-12-19,4,1862,3,541,254,0,26,0,115139,3550974,693806,61735,5374,136,23,1570
14602,2018-12-20,2,1956,2,633,363,0,33,0,115502,3552930,694439,61768,5376,136,23,1572
14603,2018-12-21,2,3231,1,938,478,0,51,0,115980,3556161,695377,61819,5377,136,23,1574
14604,2018-12-22,1,2506,1,414,295,0,30,0,116275,3558667,695791,61849,5378,136,23,1575
14605,2018-12-23,0,92,0,10,19,0,0,0,116294,3558759,695801,61849,5378,136,23,1575
14606,2018-12-24,2,1767,3,504,301,0,20,0,116595,3560526,696305,61869,5381,136,23,1577
14607,2018-12-25,0,17,0,3,2,0,0,0,116597,3560543,696308,61869,5381,136,23,1577
14608,2018-12-26,0,57,0,13,5,0,2,0,116602,3560600,696321,61871,5381,136,23,1577
14609,2018-12-27,3,2096,3,563,440,0,27,0,117042,3562696,696884,61898,5384,136,23,1580
14610,2018-12-28,0,2938,10,828,753,0,45,0,117795,3565634,697712,61943,5394,136,23,1580
14611,2018-12-29,1,1897,3,369,196,0,32,0,117991,3567531,698081,61975,5397,136,23,1581
14612,2018-12-30,0,109,0,25,26,0,4,0,118017,3567640,698106,61979,5397,136,23,1581
14613,2018-12-31,0,1877,5,613,310,0,33,0,118327,3569517,698719,62012,5402,136,23,1581
14614,2019-01-01,0,34,0,8,9,0,1,0,118336,3569551,698727,62013,5402,136,23,1581
14615,2019-01-02,2,2345,28,1035,248,15,33,1,118584,3571896,699762,62046,5430,151,24,1583
14616,2019-01-03,0,2551,6,891,215,0,37,0,118799,3574447,700653,62083,5436,151,24,1583
14617,2019-01-04,0,4100,1,1172,326,0,34,0,119125,3578547,701825,62117,5437,151,24,1583
14618,2019-01-05,3,2863,5,401,176,0,29,0,119301,3581410,702226,62146,5442,151,24,1586
14619,2019-01-06,0,138,0,33,3,0,2,0,119304,3581548,702259,62148,5442,151,24,1586
14620,2019-01-07,1,1877,3,732,145,3,17,0,119449,3583425,702991,62165,5445,154,24,1587
14621,2019-01-08,0,1990,5,696,172,0,19,0,119621,3585415,703687,62184,5450,154,24,1587
14622,2019-01-09,1,2265,13,755,222,0,27,0,119843,3587680,704442,62211,5463,154,24,1588
14623,2019-01-10,2,2438,3,852,212,0,25,0,120055,3590118,705294,62236,5466,154,24,1590
14624,2019-01-11,1,4059,4,1173,333,0,42,0,120388,3594177,706467,62278,5470,154,24,1591
14625,2019-01-12,3,3333,8,594,162,0,39,0,120550,3597510,707061,62317,5478,154,24,1594
14626,2019-01-13,0,127,0,21,2,0,2,0,120552,3597637,707082,62319,5478,154,24,1594
14627,2019-01-14,2,1752,3,597,140,0,27,0,120692,3599389,707679,62346,5481,154,24,1596
14628,2019-01-15,2,1858,7,679,146,3,36,0,120838,3601247,708358,62382,5488,157,24,1598
14629,2019-01-16,4,2131,3,733,222,0,21,0,121060,3603378,709091,62403,5491,157,24,1602
14630,2019-01-17,0,2321,8,844,241,0,31,0,121301,3605699,709935,62434,5499,157,24,1602
14631,2019-01-18,2,3670,8,1055,321,0,47,0,121622,3609369,710990,62481,5507,157,24,1604
14632,2019-01-19,8,3102,3,489,150,0,37,0,121772,3612471,711479,62518,5510,157,24,1612
14633,2019-01-20,0,160,0,22,4,0,5,0,121776,3612631,711501,62523,5510,157,24,1612
14634,2019-01-21,0,1703,3,566,147,2,19,0,121923,3614334,712067,62542,5513,159,24,1612
14635,2019-01-22,1,1455,2,565,147,3,28,0,122070,3615789,712632,62570,5515,162,24,1613
14636,2019-01-23,1,1900,3,672,161,0,27,0,122231,3617689,713304,62597,5518,162,24,1614
14637,2019-01-24,2,2217,2,730,172,0,20,0,122403,3619906,714034,62617,5520,162,24,1616
14638,2019-01-25,0,3646,1,1023,291,2,37,0,122694,3623552,715057,62654,5521,164,24,1616
14639,2019-01-26,1,2951,0,499,173,0,37,0,122867,3626503,715556,62691,5521,164,24,1617
14640,2019-01-27,0,165,1,16,8,0,2,0,122875,3626668,715572,62693,5522,164,24,1617
14641,2019-01-28,2,1538,2,609,114,0,23,0,122989,3628206,716181,62716,5524,164,24,1619
14642,2019-01-29,2,1744,4,644,156,0,23,1,123145,3629950,716825,62739,5528,164,25,1621
14643,2019-01-30,0,2021,9,684,148,0,25,0,123293,3631971,717509,62764,5537,164,25,1621
14644,2019-01-31,1,2671,1,1094,247,10,32,0,123540,3634642,718603,62796,5538,174,25,1622
14645,2019-02-01,3,3313,3,1002,307,0,42,1,123847,3637955,719605,62838,5541,174,26,1625
14646,2019-02-02,2,2887,2,490,145,0,48,0,123992,3640842,720095,62886,5543,174,26,1627
14647,2019-02-03,0,133,0,16,5,0,5,0,123997,3640975,720111,62891,5543,174,26,1627
14648,2019-02-04,0,1496,0,518,120,0,19,0,124117,3642471,720629,62910,5543,174,26,1627
14649,2019-02-05,0,1672,6,491,138,0,25,0,124255,3644143,721120,62935,5549,174,26,1627
14650,2019-02-06,1,2015,6,649,149,0,22,0,124404,3646158,721769,62957,5555,174,26,1628
14651,2019-02-07,1,2139,3,775,200,0,22,0,124604,3648297,722544,62979,5558,174,26,1629
14652,2019-02-08,0,3654,4,963,321,0,30,1,124925,3651951,723507,63009,5562,174,27,1629
14653,2019-02-09,1,3009,1,475,155,0,36,0,125080,3654960,723982,63045,5563,174,27,1630
